PRACTICE Benefit Corp||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||NYC K-12 Tutors for all Boroughs||192720.0||$22.00/hr - $26.00/hr||aekjfo;i||Manhattan, NY
DRUM Associates||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Marketing Intern||aekjfo;i||Content Creator Marketing InternNew York, NYAt DRUM, we are passionate about connecting talented individuals with opportunities that elevate their careers. Since 1967 we've been forging partnerships, building careers, and shaping success stories. As a dynamic and forward-thinking organization, we believe in the power of people and their potential to transform businesses.DRUM is seeking a creative and data-driven Marketing Intern to join our team. This role will contribute significantly to the marketing strategies for our two brands: DRUM Associates and DRUM UPSKILL.Key Responsibilities:Develop and implement marketing plans for DRUM Associates and DRUM UPSKILL, ensure cohesive branding and messaging across all platforms.Create engaging content for our social media channels (LinkedIn and Instagram), reflect our brand voice and target our diverse audience segments.Stay updated with social media trends and suggest innovative ideas to increase brand visibility and engagement.Design a marketing calendar, schedule content and campaigns efficiently across various platforms.Use data analytics tools to track the performance of marketing campaigns, understand the impact and optimize strategies for maximum growth.Collaborate with team to gather insights and translate them into compelling marketing initiatives.Organize and promote online events, podcasts, and other marketing events.Participate in team meetings, provide fresh perspectives on marketing strategies and campaign development. Qualifications:Rising senior or recent graduate with a degree in Marketing, Communications, Business, or a related field.Strong understanding of social media platforms, particularly LinkedIn and Instagram.Basic knowledge of marketing principles and strategies.Excellent written and verbal communication skills.Familiarity with data analysis and using analytics tools to inform marketing decisions.Ability to work independently and as part of a team in a dynamic environment.Strong organizational skills and attention to detail.||aekjfo;i||New York, NY
Get It Recruit - Marketing||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Social Media Intern (Spring) - Remote | WFH||aekjfo;i||Wellbeing Brand - Social Media Internship OpportunityAbout UsWe are a leading wellbeing brand dedicated to redefining motherhood for a new generation of mothers. At our core, we empower modern mamas by providing expert information, fostering an inspiring community, and curating thoughtful products to guide them through the incredible journey of motherhood.Internship OverviewJoin our dynamic Audience Growth team and play a vital role in expanding and engaging our social media platforms. We are seeking a creative individual with a passion for storytelling, social media experience, and basic design and editing skills. As a Social Media Intern, you will contribute to the overall engagement and sourcing across various platforms, including Instagram, YouTube, and TikTok.ResponsibilitiesCollaborate on social content creation, including IG Stories, feed posts, and Reels.Source captivating images on Instagram from influencers and relevant hashtags.Identify editorial content for repackaging and repromotion on social media.Assist in optimizing videos for TikTok and YouTube through keyword research and platform search strategy.Edit existing Motherly content and optimize it for the YouTube platform.Research and provide insights on competitive thumbnail strategies, offering a Motherly perspective.Engage with our community and moderate discussions.Generate basic analytics reports for team meetings.Actively participate in brainstorming sessions and team meetings as needed.Stay updated on real-time trends for Motherly and competitor brands.Desired Skills And ExperienceCurrently pursuing studies in marketing, media, or journalism.Eagerness to learn and grow in a fast-moving startup environment.Presentation and video editing experience.Self-motivated with the ability to take initiative.Internship DetailsPart-Time Spring Internship: 3 days a week / 12 hours a weekRemote work-from-home internshipFor College Credit OnlyJoin us in shaping the narrative of motherhood for the modern generation. Apply now and be a part of our positive, encouraging community!Employment Type: Full-TimeSalary: $ 16.00 21.00 Per Hour||aekjfo;i||New York, NY
NARS Cosmetics||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Hajimari Intern, International Business Development & Marketing (NARS)||aekjfo;i||Why Join Us?+IC8 When you join Shiseido as a 2024 Summer intern, you are joining+IC8-one of the top beauty companies in the world.+IC8-With a rich portfolio of global brands.+IC8-Shiseido+IBk-s portfolio includes+IC8-the following beauty, skincare,+IC8-and+IC8-fragrance+IC8-brands: Shiseido, NARS,+IC8-Drunk Elephant, Cl+AOk de+IC8-Peau+IC8-Beaut+AOk, Tory Burch Fragrance, Issey Miyake Fragrance, Narciso Rodriguez Fragrance & Herm+AOg-s Fragrance.We aim to transcend borders and boundaries and venture beyond cosmetics to actively contribute to the happiness of our customers across the globe through beauty.We are looking for enthusiastic and driven interns, like you, to be a part of our diverse and talented intern community. We offer a highly immersive and hands-on experience which will give you exposure to the full product life-cycle from Marketing through Manufacturing.+IC8-If you are ready to learn and want an opportunity to bring your ideas to life, then this is the program for you!+IC8-DescriptionThe Shiseido Summer Internship program is a paid, full time 9-week program for+IC8-college+IC8-rising+IC8-Juniors or Seniors starting June 3rd through August 2nd. We are committed to your professional development so during your time here, you can expect to participate in meaningful projects, networking, professional development workshops, speaker series, volunteer activities, and you will also have the opportunity to connect with your global peers across the world! +IC8-ResponsibilitiesThe International Marketing Intern will support the international team in working with the EMEA, Asia and Americas regions to influence the brand+IBk-s strategy in all markets and provide support to the markets for all brand activities. The Intern will help ensure that markets have what they need to drive the business with strong 360+Ato marketing activations.NARS is available in over 46 countries worldwide and the international team is responsible for liaising with the Global Brand Holder team on behalf of all markets except the US.AnalysisCollate and share launch recaps for key competitive launches and social media activities, present to relevant stakeholders Inform the product portfolio strategy by consolidating feedback on proposed launches, product discontinuations and sampling programs Monitor competitive activity globally and regularly share findings with the wider team, especially related to competitors+IBk discounting strategies in the prestige category Assist in the collation on monthly retail reports across all regions and consolidate for senior review. Visual MerchandisingAssist managers with ensuring in-store excellence through timely updates for all assets: video, duratrans, lip and complexion bars etc. Manage the briefing of these updates and ensure delivery to the markets Ensure that final planograms are shared and available on shared platforms Communicate to relevant regions with upcoming global updates to ensure timely execution Product DevelopmentWork with Global Marketing/Product Development/Operations on any region-specific launches or sets across regions CommunicationParticipate in Regional calls, distribute action points and notes following each call SupportHelp manage artwork requests, translation requests, VM briefs, forecasting guidance, retailer.com and brand.com requests from markets to Global Distribute formula samples, shade swatches and forecasting guidelines to markets and garner essential feedback Own product registration mailings to markets that require this process RequirementsMust be a+IC8-rising+IC8-Junior or Senior in college working towards a+IC8-bachelor+IBk-s+IC8-degree+IC8gLw Effective communication+IC8-skills, attention to detail, and highly organized+IC8 Energetic, self-motivated, results oriented+IC8 Flexible and able to function in a fast-paced, safety-first work environment+IC8 Have a passion for cosmetics, beauty industry and consistently keeping up-to-date with trends+IC8#NylawShiseido is an Equal Opportunity Employer and does not discriminate on the basis of race, color, gender identity, religion, sex, age, national origin, disability, veteran status, sexual orientation, genetic information or any other classification protected by Federal, State or Local law12958||aekjfo;i||New York, NY
WSP in the U.S.||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Marketing Intern||148920.0||$17.00/hr - $28.00/hr||aekjfo;i||New York, NY
New York City Economic Development Corporation||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Summer Intern, Marketing||162060.0||$18.50/hr - $23.50/hr||aekjfo;i||New York, NY
Arcesium||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Marketing Intern||aekjfo;i||Christopher McNally                    Christopher McNally                      Recruiting at Arcesium||aekjfo;i||New York, NY
WSP in the U.S.||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Marketing Intern||148920.0||$17.00/hr - $28.00/hr||aekjfo;i||Valhalla, NY
E.L.F. BEAUTY||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Intern, Social Media Insights & Analytics||aekjfo;i||About the Companye.l.f. Beauty, Inc. stands with every eye, lip, face and paw. Our deep commitment to clean, cruelty free beauty at an incredible value has fueled the success of our flagship brand e.l.f. Cosmetics since 2004 and driven our portfolio expansion. Today, our multi-brand portfolio includes e.l.f. Cosmetics, e.l.f. SKIN, pioneering clean beauty brand Well People, Keys Soulcare, a groundbreaking lifestyle beauty brand created with Alicia Keys and Naturium, high-performance, biocompatible, clinically-effective and accessible skincare. We have annual revenues of +AH4$500 million and our business performance has been nothing short of extraordinary with 19 consecutive quarters of net sales growth as we have grown to #4 mass cosmetics brand in the US and are the fastest growing brand among the top 5. Our total compensation philosophy offers every new hire competitive pay and benefits, bonus eligibility (200% of target over the last four fiscal years), equity given to every full-time employee as a part of their new hire package, flexible time off, year-round half-day Fridays, and a hybrid 3 day in office, 2 day at home work environment. We believe the combination of our unique culture, total compensation, workplace flexibility and care for the team is unmatched across not just beauty but any industry.Position SummaryThe Intern, Social Media Insights & Analytics is responsible for identifying, analyzing, and reporting on social media trends and community conversation. This individual will work closely with the Manager, Consumer Insights, and the Community Management team to surface insights to drive action.Responsibilities:Identify emerging beauty trends surfacing on social media and synthesize communication to internal working teams.Lead use of social listening tool to identify market and consumer trends, including e.l.f. brands and competitive brand insights.Create standardized reporting of social listening insights for internal working teams.Requirements:Currently pursuing a degree in Business Analytics, Market Research, and/or a field with a quantitative emphasisPassionate about Beauty and DataProficient in Excel and PowerPointStrong written and oral communication skillsProven track record of taking ownership and driving outcomes in a fast-paced environmentExcellent time management and organizational skills, deadline-drivenDesire to discover new things and ability to learn quicklyComfortable working in a collaborative mannerThis job description is intended to describe the general nature and level of work being performed in this position. It also reflects the general details considered necessary to describe the principal functions of the job identified, and shall not be considered, as detailed description of all the work required inherent in the job. It is not an exhaustive list of responsibilities, and it is subject to changes and exceptions at the supervisors+IBk discretion.  e.l.f. Beauty respects your privacy. Please see our Job Applicant Privacy Notice (www.elfbeauty.com/us-job-applicant-privacy-notice) for how your personal information is used and shared.||aekjfo;i||New York, NY
Sundae School||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Sundae School Marketing Intern (NYC based)||aekjfo;i||Sundae School NY team is looking for an intern who will aid the Marketing team in social media, community engagement, and copywriting for all marketing channels, along with other marketing miscellaneous tasks. This person is interested/curious in Asian-American culture, and has previous experience in email marketing, content deck creation, and PR . We're looking for an individual who strives for excellence within a fast-paced Fashion and Cannabis environment.In this role, you will leverage your skills to assist the Community and Marketing Manager. We+IBk-re looking for someone with a strong initiative and a "how can I help" mentality, and the willingness to support the team where needed. The primary day-to-day tasks will be assisting the Influencer/Community and Marketing Managers in social media management, PR outreach, and copywriting. This is a Part-Time position at our NY office in LES.This is a Part-Time position at our NY office/LES.Starting Rate: $20/hrKey Deliverables And Responsibilities:Social Media Management: Assist the Community and Marketing Manager on maintaining social engagement and planning.Copywriting: Assist Marketing Manager with email marketing campaigns as well as Community Manager on copy for activationsGifting: Assist Community Manager on influencer outreach and managing emails/DMs. Will additionally help on keeping track of gifting.Activation: Assist Community Manager at onsite activationsWhat You+IBk-ll Bring:Passion for social media and a deep understanding of Instagram & TikTok memes and pop culture momentsExperience in creating social media planningExperience in content deck creationThorough knowledge of the PR gifting pipelineExperience in ShopifyAbility to work on multiple projects at oncePer state law, you must be at least 21 years of ageMust be fluent in written and spoken English (Reading, Writing, & Speaking)RequirementsWould Love to Have:Ability to match and copywrite in our company toneExperience in Social Media ManagementExperience in Email MarketingExperience in Customer Service (online and offline)Experience in ShopifyAbility to lift 20 lbs or heavierRequirements:0-1 yr experience||aekjfo;i||New York County, NY
S+AOk-zane||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Internship - Influencer Marketing Project Assistant (M/F)||aekjfo;i||Ten years ago, I dared to imagine the first French fashion brand to be born online... Les Composantes, which has since become S+AOk-zane. My priorities haven't changed since then: to innovate and to put people, creativity, quality, respect and service at the heart of everything we do.To continue to co-construct the next chapter and beyond, we are looking for creative, organized and agile talents, who share our passion to perpetually improve all that can be.S+AOk-zane is a playground which resembles no other, your job today won't be the same as yesterday, and probably nothing like tomorrow. If that appeals to you, we can't wait to hear from you!We are seeking the talents of an Influencer Marketing Project Assistant (M/F) to contribute to the next chapter of S+AOk-zane's journey in the United States. The position is based in New York City (not remote).Within the PR & Influence team at S+AOk-zane, you will work in a young, dynamic and constantly evolving brand. You will report to the Influencer Manager, in charge of paid Influencer partnerships for the United States and Canadian markets.Your Missions Will Be The FollowingCoordination and daily monitoring of influencer campaigns for the north american market managing product shipments, content briefs, monitoring of publications, affiliate link creation, invoicing, proof reading contracts, etc.;Monthly reporting: deep dive into the collaboration: analysis of KPIs, content, support in monthly +- quarterly strategy;Event support from the PR/Influence team and meetings in our S+AOk-zane stores with influencers;Sourcing of new emerging profiles on various social platformsRequirementsYou are an undergraduate in your final year of your BA at University with ideally a focus on Business, Marketing or CommunicationsYou have already completed at least one successful internship in a PR or communications agency or in house within the public relations or influence team, and you are familiar with the Influencer Marketing spaceYou are familiar and share the S+AOk-zane culture and valuesYou have excellent interpersonal skills. You are rigorous, curious and proactiveYou master Excel and PowerPointFrench speaking is a plusIf this role and S+AOk-zane speaks to you, apply now!||aekjfo;i||New York, NY
EssilorLuxottica||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Eye Care Marketing and Communications Summer 2024 Intern||201480.0||$23.00/hr - $31.00/hr||aekjfo;i||New York, NY
HDR||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Marketing Intern, Civic||157680.0||$18.00/hr - $24.00/hr||aekjfo;i||New York, NY
Embrace Management||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Junior Marketing Trainee||aekjfo;i||We need a Marketing Trainee to join their team on a full-time basis. The primary responsibilities of this role include leading the division, managing and supervising all aspects of an Outreach Program, and the client relationship, as well as growing the agency with new business. The successful candidate will demonstrate expertise in communications, and the ability to think one step ahead of clients to exceed needs.Responsibilities: Manage the execution of marketing programs as well as assume direct responsibility for the quality of workProvide strategic counsel to clients and account teamAnticipate clients' strategic needs, both long and short termPlan and run strategic client meetingsConsistently offer value and add counselFunction as the main contact for client accounts OR communicate with clients at the senior level to build and maintain relationshipsRetain and develop current accounts to increase revenueSupervise account staff in their daily activities, provide structure and instruction for balancing their workloadsMotivate, mentor, and guide the professional development of staffAssume fiscal responsibility for division, accounts, and teamActively participate and guide the operations and future course of division and agencyQualifications: Prior agency experience is a mustBA/BS Degree in Marketing, Communications, or related fieldDetail-oriented and results-orientedExcellent interpersonal and communication skillsPowered by JazzHRCMZepir1P9||aekjfo;i||Yonkers, NY
Get It Recruit - Marketing||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Social Media Intern - Remote | WFH||aekjfo;i||About UsAt our company, we're passionate about the transformative impact of youth sports both on and off the field. We believe in fostering leadership, teamwork, responsibility, and confidence, imparting vital life lessons that pave the way for a promising future. Recognizing the indispensable role of coaches, parents, and volunteers in organized youth sports, we've dedicated ourselves to creating the premier destination for capturing and cherishing these crucial moments within our community.If you're someone who shares our love for sports, community building, or has a knack for crafting innovative products, our company is the team you've been searching for. As a dynamic tech company based in New York City, we are tackling the significant challenges faced by youth sports today, and we're doing it remotely first!The RoleEmbark on an exciting journey with us! Join us for a 2024 internship where you can make a real impact and cultivate skills that will shape your professional path.What You'll Be Involved InLeverage your passion for baseball statistics to create engaging content that resonates with fans.Collaborate with our data team to infuse statistical insights into compelling social media posts.Develop creative and captivating content tailored for various social media platforms such as Instagram, Facebook, and TikTok.Play a part in producing content for key events like the MLB Draft and MLB Combine.Benefit from mentorship provided by experienced teammates to guide you throughout your internship.Learn how to contribute to a data-driven impact model.Who You AreA fervent sports enthusiast well-versed in baseball statistics.A social media maestro with experience in crafting content for various platforms, including but not limited to Instagram, [Other Platforms], Facebook, and TikTok.Enthusiastic about staying current with social media trends and eager to explore new creative avenues.Currently pursuing a Bachelors degree or an MBA in communications, marketing, tech, sports industry, or a related field.Organized, curious, and proactive team player with a results-oriented mindset.A great communicator who is passionate about leveraging technology to enhance peoples lives.What You'll Gain10 weeks of hands-on experience with a community-centric team working on an app used by millions.Competitive compensation of $28 per hour for your valuable contributions.Practical, real-world learning opportunities.Remote work with the option to work in our NYC office.Access to industry connections through networking with our employees.MacBook provided for the duration of the internship.Join us in building something meaningful as part of our innovative team. We are an equal opportunity employer that values diversity and does not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.Please note: Due to certain guidelines in place, we regret to inform you that we are unable to hire individuals in AK, DE, HI, IA, LA, MS, MT, OK, and SC.Employment Type: Full-TimeSalary: $ 28.00 Per Hour||aekjfo;i||New York, NY
The Wyanoke Group||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||SOCIAL MEDIA INTERN-SUMMER 2024||aekjfo;i||Job Summary: The Healio News Social Media Intern will assist the Social Media Specialist in the development and execution of the Healio News social media strategy in the Healio News tone and voice. The intern will assist the specialist in tracking and reacting to social media analytics; identifying and connecting with key opinion leaders in core specialties; creating specific daily posts; liaising with marketing and design; and creating a social media content planner. Essential Duties and Responsibilities: Communicate to the HCP audience through social media platforms including posting content to spark interest and readership of Healio content. Track and react to social media analytics. Monitor social feeds for mentions, reactions and shares. Minimum Qualifications: Student in English, Journalism or Communications Team player Ability to multi-task, be deadline oriented, and possess excellent communication skills Some social media experience is preferred Physical Demands & Working Conditions: Able to use the computer for long periods of time (while seated or standing) Able to use the phone Salary for this position is $15.13 per hour. Internship is 10 hours per week.||aekjfo;i||Pompton Lakes, NJ
Conair LLC||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Marketing Intern, HBA Brushes||aekjfo;i||DescriptionPosition at Conair LLCPosition Summary:The Conair Summer Internship Program is designed to provide exceptional with a unique opportunity to learn firsthand about the diverse business operations at Conair. Those selected will gain invaluable work experience through challenging project assignments and on the job learning experiences.As a Marketing Intern with HBA (Hair Beauty Accessories) specializing in the hairbrush category, you'll have the opportunity to: Facilitate organizational efficiency by assisting in the management of product and development materials. Collaborate with the sampling department, playing a crucial role in submitting requests and coordinating samples for various projects. Gain hands-on experience in packaging as you work closely with our creative department to contribute to content development. Thoroughly review marketing spec details to ensure accuracy and effectiveness. Contribute to impactful customer presentations by assisting with PowerPoint presentations. Engage in research and development activities to stay informed about industry trends and innovation. Attend account meetings and presentations to gain insight into the behind-the-scenes workings of our team and the development of strategic initiatives. Undertake a business project focused on researching and identifying TikTok trends and influencers within our product categories. Your findings and proposals will be presented to the larger team, contributing valuable insights for future strategies.To be eligible for this exciting internship opportunity, we're seeking candidates who meet the following criteria: You should be a current college student, entering your junior or senior year in the fall of 2024. The internship program kicks off in early June and spans a rewarding 10-week period. We require candidates to maintain excellent academic standing. Demonstrated strong verbal, written, and interpersonal communication skills are essential for success in this role. Proficiency in MS Office, including Excel and PowerPoint, is a must. As part of our hybrid work model, interns are expected to be present in the office three days a week. Please note that Conair does not provide housing for summer interns. Compensation for all internship positions is set at $20 per hour, and the internship is based out of our Stamford, CT location.About Conair:Conair is a leading international designer, manufacturer, and marketer of branded personal care and small kitchen appliances, cookware, hairbrushes & accessories, cosmetic bags, and travel accessories.Conair has always been driven by a passion for innovation; it+IBk-s part of the Company+IBk-s DNA. Trendsetting products have been invented by Conair since its inception in 1959, keeping the Company always a step ahead of the competition. The company's domestic and international divisions offer a diversified mix of consumer and professional products sold in over 120 countries. The Family of Conair brands includes CONAIR, Cuisinart, Cuisinart Outdoors, BaBylissPro, Sc+APw-nci , TRAVELSMART by CONAIR, and Waring.Conair+IBk-s passion for innovation gets stronger with each decade, as evidenced by the over 1,000 patents the Company has obtained worldwide. Today, Conair and its brands are names known throughout the world. Conair continues to introduce its brands to new and emerging markets, year after year. By the 1990s, most households in America owned at least one Conair product. Today many have more than one, and the Company+IBk-s goal is to ensure that every household in the world eventually owns one of our products.We inspire our customers with innovative quality products and brands that enhance their lives.||aekjfo;i||Stamford, CT
Herm+AOg-s||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Marketing & Trade Operations Intern - Generation H (Summer)||aekjfo;i||The Team:The division Art De La Table handles products from Herm+AOg-s Home & Tableware, Saint Louis Cristal and Puiforcat silverware, a fast-growing activity within Herm+AOg-s. The intern will be supporting both commercial and marketing operations for the United States and Canada.The intern is part of a team of 9, including 2 sales reps based in New Jersey and California. The intern will interact with Herm+AOg-s boutiques, wholesale accounts, logistics and communication departments, as well as head-office in France.The Internship Program:For more than 185 years, Herm+AOg-s has encouraged a culture of discovery for our clients and our people. We invite you to contribute to this legacy while exploring your own professional future. Discover new opportunities and expand your passions with the Herm+AOg-s US internship program, Generation H!As part of Generation H, you will have the opportunity to join Herm+AOg-s and gain real-world, professional experience as a complement to your academic studies. In addition to the work you will provide within your specific team, you will also attend a learning-focused guest-speaker series that will provide you with exposure to various teams throughout the company; partner with a mentor who will provide feedback and coaching to support your professional skills development; network with stakeholders; and collaborate on a capstone Generation H project.The internship is scheduled for August 21 - December 22, 2023 and may be Full-Time or Part-Time to accommodate your academic schedule.All internships are in-person (non-remote) and based in the Herm+AOg-s US corporate headquarters located at 55 East 59th Street in New York City. Interns are paid an hourly rate of US $15.00. A Full-Time Internship will be scheduled for 37.5 hours per week, and Part-Time will be scheduled for more than 15 hours but less than 35 hours per week.About the Role:Your role will consist in support the Home division in their sales and marketing actions for the 3 brands (based in Madison Ave. showroom)     Participating to the daily operations, including:General organization of the showroomCoordinating all the loans to press, stores and events Supporting the sales development and marketing activation on the US marketCreating, developing, and distributing sales tools Insuring a consistent display in our stores and realization of products assortment proposals +IBM in relation with the accounts managersSupporting digital development of the 3 brandsMaking business analysisProviding regular reporting on sales, products ranking, inventory analysis.Participating to merchandise forecastCoordinating special projectsTrade shows: Tabletops, ICFF, etc.Assisting in events organizationAbout You: Level: Undergraduate student, a former experience of 3 to 6 months is recommendedOrganized with strong analytical skillsDynamic, ability to work effectively with others and with the right amount of autonomyExcellent communication, written and oralStrong computer skills: Excel, PowerPoint.French is a plus but not a requirementSensitive to Design/Home Decoration and to Luxury marketCompany Overview:Since 1837, Herm+AOg-s has remained faithful to its artisan business model and humanist values. We place people at the heart of what we do and aspire to make a positive impact on the world. The freedom to create, the constant search for beautiful materials, the transmission of a savoir-faire of excellence and the aesthetic of functionality define the singularity of Herm+AOg-s, a house dedicated to making highly-crafted, beautiful objects made to stand the test of time.An independent, family-owned company, Herm+AOg-s is dedicated to keeping production in France through its 42 workshops, The Herm+AOg-s organization is also a truly global community with a network of 310 stores in 49 countries. Herm+AOg-s employs more than 15,000 people worldwide with over 6,000 of the workforce being Herm+AOg-s craftspeople engaged in making artisanal products, nurturing a 180+- year tradition of creativity and innovation.At Herm+AOg-s, our actions for sustainable development and corporate social responsibility are founded in values passed down by generations of humble artisans who have shaped the story of our house and the integrity of our objects. The roots of Herm+AOg-s+IBk success and longevity lie in a sense of responsibility; a quest for authenticity and respect for time and preservation of natural resources. All at Herm+AOg-s wish to leave a positive footprint on the world, a mission that+IBk-s at the heart of our commitment to progress. This narrative can be experienced in a series of shorts films +IBw-Footsteps Across the World+IB0 available on our website. Link here.Our Commitment:Family is at the heart of Herm+AOg-s. At Herm+AOg-s of Paris, we are committed to being a Maison for All, a home where we make efforts to generate, support and advance the values of diversity, inclusion and family both within our own walls and in the wider world. At Herm+AOg-s of Paris we look to create a diverse workforce of talented and unique individuals with different backgrounds, skillsets and worldviews that will enrich our Herm+AOg-s of Paris family. We support our individual team members personal and professional success through a culture that values equality, individuality and fairness and through an environment where individuals can thrive and feel comfortable being their authentic selves. Beyond the walls of our Maison, we advance our DIF values through the work that we do in partnership with our community and non-profit partners.At Herm+AOg-s of Paris, we are proud to be an equal opportunity workplace. It is the policy of Herm+AOg-s of Paris, Inc. that applicants for employment are recruited, selected and hired on the basis of individual merit and ability with respect to positions being filled and potential for promotion or transfer which may be expected to develop. Applicants are recruited, selected and hired without discrimination because of race, color, religion, sex, age, national origin, disability, genetic information, sexual orientation, citizenship, military or veteran status or any other basis prohibited by applicable law. In addition, personnel procedures and practices with regard to training, promotion, transfer, compensation, demotion, lay off or termination are to be administered with due regard to job performance, experience and qualifications, but without discrimination because of race, color, religion, sex, age, national origin, disability, genetic information, sexual orientation, citizenship, military or veteran status or any other basis prohibited by applicable law. Herm+AOg-s of Paris, Inc. also provides reasonable accommodations to qualified individuals with disabilities, in accordance with applicable laws.||aekjfo;i||Manhattan, NY
Luxottica||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Eye Care Marketing and Communications Summer 2024 Intern||201480.0||$23.00/hr - $31.00/hr||aekjfo;i||New York, NY
Watts Water Technologies||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Marketing Summer Intern||157680.0||$18.00/hr - $22.00/hr||aekjfo;i||Blauvelt, NY
